index,season_no,episode_no,episode_name,Character,Text
440,1,1,A Grain of Truth,,[Jaskier wheezes]
441,1,1,A Grain of Truth,,A fee to see the mayor? This is urgent.
442,1,1,A Grain of Truth,,"I don't make the rules,"
443,1,1,A Grain of Truth,,but money opens all doors.
444,1,1,A Grain of Truth,,[horse nickers]
445,1,1,A Grain of Truth,,[Geralt] Hm.
446,1,1,A Grain of Truth,,[thuds]
447,1,1,A Grain of Truth,,So it does.
448,1,1,A Grain of Truth,,[Jaskier wheezing]
449,1,1,A Grain of Truth,,[groans]
450,1,1,A Grain of Truth,,Whoa!
451,1,1,A Grain of Truth,,[clattering]
452,1,1,A Grain of Truth,,Whoa.
453,1,1,A Grain of Truth,,[Jaskier wheezes]
454,1,1,A Grain of Truth,,[jug shatters]
455,1,1,A Grain of Truth,,Welcome...
456,1,1,A Grain of Truth,,to my home.
457,1,1,A Grain of Truth,,You're the Mayor of Rinde?
458,1,1,A Grain of Truth,,Not exactly what I was expecting.
459,1,1,A Grain of Truth,,May-- May-- [whimpers]
460,1,1,A Grain of Truth,,"Sorry, he's in a bad way."
461,1,1,A Grain of Truth,,Is there a mage that lives here?
462,1,1,A Grain of Truth,,Ah. The apple juice!
463,1,1,A Grain of Truth,,She wants some.
464,1,1,A Grain of Truth,,And she always gets...
465,1,1,A Grain of Truth,,what she wants.
466,1,1,A Grain of Truth,,I don't understand. Does he want me to get him the apple juice?
467,1,1,A Grain of Truth,,[breathlessly] I don't know.
468,1,1,A Grain of Truth,,[whimpering]
469,1,1,A Grain of Truth,,[Geralt grunts]
470,1,1,A Grain of Truth,,[Mayor Rinde snoring]
471,1,1,A Grain of Truth,,[Geralt] Oh...
472,1,1,A Grain of Truth,,Good.
473,1,1,A Grain of Truth,,[gasps]
474,1,1,A Grain of Truth,,The fuck?
475,1,1,A Grain of Truth,,[Jaskier gasps]
476,1,1,A Grain of Truth,,[Geralt sighs] Hm.
477,1,1,A Grain of Truth,,"[slow, seductive music playing]"
478,1,1,A Grain of Truth,,[gasps]
479,1,1,A Grain of Truth,,Stay.
480,1,1,A Grain of Truth,,[wheezes]
481,1,1,A Grain of Truth,,"I, uh..."
482,1,1,A Grain of Truth,,brought you apple juice.
483,1,1,A Grain of Truth,,And quite a bit more.
484,1,1,A Grain of Truth,,You're immune.
485,1,1,A Grain of Truth,,You must be the mage.
486,1,1,A Grain of Truth,,Yennefer of Vengerberg.
487,1,1,A Grain of Truth,,[Geralt] Hm.
488,1,1,A Grain of Truth,,"Chireadan didn't mention that, uh..."
489,1,1,A Grain of Truth,,What did he fail to mention?
490,1,1,A Grain of Truth,,We need your help.
491,1,1,A Grain of Truth,,"We""?"""
492,1,1,A Grain of Truth,,[wheezes]
493,1,1,A Grain of Truth,,"Just a friend, I hope?"
494,1,1,A Grain of Truth,,"Your heartbeat, it's extraordinarily slow."
495,1,1,A Grain of Truth,,You're...
496,1,1,A Grain of Truth,,a mutant.
497,1,1,A Grain of Truth,,A witcher.
498,1,1,A Grain of Truth,,Geralt of Rivia.
499,1,1,A Grain of Truth,,The famous White Wolf!
500,1,1,A Grain of Truth,,I thought you'd have fangs or horns or something.
501,1,1,A Grain of Truth,,I had them filed down.
502,1,1,A Grain of Truth,,[chuckles]
503,1,1,A Grain of Truth,,First time I've seen a witcher up close.
504,1,1,A Grain of Truth,,What little spells can you cast with your hands?
505,1,1,A Grain of Truth,,Call it professional curiosity.
506,1,1,A Grain of Truth,,"Please,"
507,1,1,A Grain of Truth,,Jaskier here needs immediate attention.
